"date","time","open","high","low","close","volume"
06/21/2018,1341,185.44,185.48,185.36,185.36,36652
06/21/2018,1342,185.36,185.46,185.33,185.46,20615
06/21/2018,1343,185.46,185.52,185.46,185.52,32025
06/21/2018,1344,185.53,185.53,185.47,185.48,25135
06/21/2018,1345,185.47,185.48,185.39,185.44,13958
06/21/2018,1346,185.44,185.46,185.38,185.46,12716
06/21/2018,1347,185.46,185.52,185.44,185.48,12401
06/21/2018,1348,185.49,185.5,185.44,185.47,14048
06/21/2018,1349,185.47,185.48,185.43,185.44,23307
06/21/2018,1350,185.44,185.45,185.28,185.33,37304
06/21/2018,1351,185.32,185.41,185.32,185.41,14340
06/21/2018,1352,185.41,185.45,185.33,185.36,20855
06/21/2018,1353,185.36,185.36,185.26,185.29,38643
06/21/2018,1354,185.28,185.28,185.2,185.27,26182
06/21/2018,1355,185.27,185.29,185.23,185.25,15828
06/21/2018,1356,185.25,185.27,185.2,185.23,34704
06/21/2018,1357,185.23,185.24,185.13,185.19,53688
06/21/2018,1358,185.2,185.22,185.14,185.2,24667
06/21/2018,1359,185.22,185.29,185.22,185.29,33172
06/21/2018,1400,185.28,185.3,185.21,185.3,22375
06/21/2018,1401,185.29,185.44,185.29,185.43,38278
06/21/2018,1402,185.45,185.5,185.4,185.42,23556
06/21/2018,1403,185.41,185.42,185.28,185.28,29773
06/21/2018,1404,185.29,185.32,185.2,185.27,27911
06/21/2018,1405,185.27,185.28,185.2,185.26,20637
06/21/2018,1406,185.26,185.32,185.15,185.32,54945
06/21/2018,1407,185.33,185.45,185.29,185.41,19245
06/21/2018,1408,185.42,185.44,185.37,185.44,12722
06/21/2018,1409,185.45,185.48,185.39,185.4,21122
06/21/2018,1410,185.41,185.52,185.41,185.52,25038
06/21/2018,1411,185.53,185.53,185.42,185.43,16649
06/21/2018,1412,185.43,185.52,185.43,185.49,18456
06/21/2018,1413,185.49,185.51,185.42,185.46,35490
06/21/2018,1414,185.45,185.51,185.42,185.51,20163
06/21/2018,1415,185.53,185.59,185.52,185.53,34203
06/21/2018,1416,185.53,185.6,185.5,185.5,29732
06/21/2018,1417,185.5,185.54,185.46,185.52,26320
06/21/2018,1418,185.53,185.53,185.44,185.48,13522
06/21/2018,1419,185.48,185.5,185.37,185.39,23521
06/21/2018,1420,185.4,185.46,185.37,185.41,22938
06/21/2018,1421,185.42,185.51,185.42,185.49,19415
06/21/2018,1422,185.49,185.52,185.42,185.44,24408
06/21/2018,1423,185.43,185.44,185.36,185.36,22699
06/21/2018,1424,185.37,185.4,185.34,185.39,15638
06/21/2018,1425,185.4,185.4,185.35,185.37,20251
06/21/2018,1426,185.37,185.4,185.36,185.36,13787
06/21/2018,1427,185.37,185.37,185.29,185.3,29268
06/21/2018,1428,185.29,185.36,185.27,185.35,23283
06/21/2018,1429,185.35,185.35,185.28,185.33,23540
06/21/2018,1430,185.34,185.48,185.34,185.47,22019
06/21/2018,1431,185.47,185.48,185.41,185.41,13728
06/21/2018,1432,185.42,185.48,185.41,185.46,13777
06/21/2018,1433,185.46,185.46,185.39,185.39,30064
06/21/2018,1434,185.39,185.41,185.36,185.36,17508
06/21/2018,1435,185.37,185.5,185.36,185.49,19846
06/21/2018,1436,185.49,185.52,185.47,185.5,32990
06/21/2018,1437,185.5,185.5,185.44,185.47,18624
06/21/2018,1438,185.47,185.47,185.38,185.39,19490
06/21/2018,1439,185.38,185.4,185.31,185.35,25699
06/21/2018,1440,185.36,185.36,185.3,185.31,12895
06/21/2018,1441,185.33,185.35,185.32,185.34,12000
06/21/2018,1442,185.34,185.34,185.28,185.28,16056
06/21/2018,1443,185.28,185.29,185.23,185.29,33986
06/21/2018,1444,185.29,185.31,185.26,185.31,20069
06/21/2018,1445,185.3,185.3,185.2,185.21,61341
06/21/2018,1446,185.21,185.21,185.12,185.16,38796
06/21/2018,1447,185.16,185.22,185.14,185.18,68749
06/21/2018,1448,185.18,185.21,185.13,185.16,23228
06/21/2018,1449,185.17,185.22,185.16,185.19,42649
06/21/2018,1450,185.21,185.21,185.11,185.14,45855
06/21/2018,1451,185.18,185.18,185.11,185.13,41260
06/21/2018,1452,185.12,185.15,185.08,185.15,60266
06/21/2018,1453,185.15,185.21,185.13,185.13,23013
06/21/2018,1454,185.14,185.25,185.13,185.2,25244
06/21/2018,1455,185.19,185.3,185.16,185.27,18171
06/21/2018,1456,185.27,185.29,185.16,185.16,17787
06/21/2018,1457,185.17,185.18,185.12,185.15,19883
06/21/2018,1458,185.14,185.18,185.11,185.12,24995
06/21/2018,1459,185.12,185.13,185.07,185.07,32097
06/21/2018,1500,185.07,185.21,185.06,185.21,59061
06/21/2018,1501,185.2,185.29,185.19,185.21,39123
06/21/2018,1502,185.21,185.28,185.2,185.26,22501
06/21/2018,1503,185.26,185.28,185.2,185.24,41246
06/21/2018,1504,185.23,185.25,185.21,185.23,15410
06/21/2018,1505,185.23,185.23,185.14,185.18,15957
06/21/2018,1506,185.19,185.27,185.19,185.22,27144
06/21/2018,1507,185.21,185.21,185.16,185.19,18371
06/21/2018,1508,185.21,185.37,185.17,185.37,38794
06/21/2018,1509,185.36,185.41,185.32,185.32,32754
06/21/2018,1510,185.31,185.31,185.19,185.19,20663
06/21/2018,1511,185.22,185.22,185.16,185.18,20741
06/21/2018,1512,185.18,185.22,185.13,185.21,19293
06/21/2018,1513,185.21,185.31,185.21,185.24,28665
06/21/2018,1514,185.24,185.28,185.21,185.21,31886
06/21/2018,1515,185.22,185.22,185.14,185.15,22258
06/21/2018,1516,185.15,185.2,185.13,185.15,29349
06/21/2018,1517,185.16,185.18,185.06,185.09,43253
06/21/2018,1518,185.07,185.17,185.04,185.16,37303
06/21/2018,1519,185.16,185.16,185.05,185.08,29546
06/21/2018,1520,185.09,185.09,185.01,185.05,48801
06/21/2018,1521,185.05,185.08,185.01,185.03,61946
06/21/2018,1522,185.03,185.11,184.94,185.07,168105
06/21/2018,1523,185.07,185.28,184.99,185.26,84912
06/21/2018,1524,185.26,185.4,185.13,185.3,103349
06/21/2018,1525,185.29,185.46,185.24,185.45,91369
06/21/2018,1526,185.45,185.57,185.39,185.4,63471
06/21/2018,1527,185.42,185.57,185.4,185.57,54335
06/21/2018,1528,185.54,185.56,185.45,185.52,31486
06/21/2018,1529,185.51,185.51,185.4,185.48,29048
06/21/2018,1530,185.46,185.46,185.36,185.41,28868
06/21/2018,1531,185.4,185.43,185.31,185.36,39764
06/21/2018,1532,185.35,185.44,185.28,185.31,30989
06/21/2018,1533,185.3,185.31,185.16,185.19,43286
06/21/2018,1534,185.18,185.22,185.12,185.18,21600
06/21/2018,1535,185.18,185.25,185.07,185.21,43921
06/21/2018,1536,185.21,185.22,185.1,185.11,30085
06/21/2018,1537,185.09,185.12,185.01,185.09,35786
06/21/2018,1538,185.09,185.09,185,185.05,48646
06/21/2018,1539,185.05,185.15,184.99,185.07,48475
06/21/2018,1540,185.07,185.1,184.99,185.02,50547
06/21/2018,1541,185.03,185.09,184.99,185.02,30775
06/21/2018,1542,185.01,185.08,184.97,185.05,48359
06/21/2018,1543,185.06,185.08,184.96,185.02,49200
06/21/2018,1544,185.02,185.11,184.97,185.04,54049
06/21/2018,1545,185.03,185.13,184.99,185.06,65002
06/21/2018,1546,185.07,185.14,185.02,185.08,60292
06/21/2018,1547,185.07,185.21,185.07,185.2,36824
06/21/2018,1548,185.22,185.25,185.17,185.24,43728
06/21/2018,1549,185.24,185.32,185.21,185.27,46002
06/21/2018,1550,185.27,185.33,185.07,185.3,114934
06/21/2018,1551,185.3,185.41,185.28,185.39,59463
06/21/2018,1552,185.38,185.41,185.35,185.39,48601
06/21/2018,1553,185.39,185.44,185.35,185.4,49287
06/21/2018,1554,185.41,185.41,185.31,185.34,54880
06/21/2018,1555,185.34,185.48,185.33,185.44,162232
06/21/2018,1556,185.44,185.48,185.4,185.46,51874
06/21/2018,1557,185.45,185.45,185.34,185.39,113953
06/21/2018,1558,185.39,185.48,185.38,185.4,84017
06/21/2018,1559,185.41,185.5,185.33,185.47,196832
06/22/2018,0930,185.91,186.13,185.83,186.01,271891
06/22/2018,0931,186.02,186.15,185.95,186.05,64054
06/22/2018,0932,186.02,186.14,185.91,185.94,53815
06/22/2018,0933,185.93,185.95,185.66,185.7,71701
06/22/2018,0934,185.71,185.94,185.71,185.91,61154
06/22/2018,0935,185.91,186.02,185.7,185.8,63812
06/22/2018,0936,185.8,185.83,185.54,185.58,72915
06/22/2018,0937,185.59,185.75,185.53,185.67,55946
06/22/2018,0938,185.68,185.82,185.62,185.66,62002
06/22/2018,0939,185.67,185.77,185.59,185.7,39508
06/22/2018,0940,185.7,185.76,185.64,185.7,40600
06/22/2018,0941,185.71,185.8,185.66,185.8,31680
06/22/2018,0942,185.8,185.82,185.43,185.46,72157
06/22/2018,0943,185.47,185.53,185.41,185.44,48051
06/22/2018,0944,185.44,185.48,185.36,185.4,47505
06/22/2018,0945,185.4,185.49,185.35,185.48,50476
06/22/2018,0946,185.49,185.49,185.19,185.2,63965
06/22/2018,0947,185.2,185.24,185.11,185.22,95036
06/22/2018,0948,185.22,185.26,185.12,185.18,59448
06/22/2018,0949,185.18,185.33,185.17,185.3,59201
06/22/2018,0950,185.29,185.56,185.27,185.56,48261
06/22/2018,0951,185.56,185.61,185.43,185.48,51418
06/22/2018,0952,185.47,185.53,185.4,185.53,44408
06/22/2018,0953,185.52,185.53,185.43,185.52,23654
06/22/2018,0954,185.54,185.67,185.44,185.61,60461
06/22/2018,0955,185.64,185.65,185.5,185.51,34573
06/22/2018,0956,185.5,185.54,185.39,185.5,37816
06/22/2018,0957,185.5,185.5,185.36,185.49,47529
06/22/2018,0958,185.5,185.71,185.5,185.71,48518
06/22/2018,0959,185.71,185.74,185.42,185.55,45974
06/22/2018,1000,185.54,185.54,185.39,185.43,54267
06/22/2018,1001,185.43,185.73,185.43,185.5,51823
06/22/2018,1002,185.49,185.65,185.46,185.62,33020
06/22/2018,1003,185.63,185.73,185.59,185.6,27540
06/22/2018,1004,185.6,185.65,185.56,185.6,26560
06/22/2018,1005,185.62,185.82,185.6,185.78,62934
06/22/2018,1006,185.79,185.8,185.73,185.76,46850
06/22/2018,1007,185.77,185.86,185.73,185.85,45238
06/22/2018,1008,185.85,185.87,185.73,185.76,46422
06/22/2018,1009,185.77,185.8,185.74,185.77,23472
06/22/2018,1010,185.75,185.81,185.69,185.77,33189
06/22/2018,1011,185.75,185.81,185.64,185.67,24653
06/22/2018,1012,185.65,185.71,185.59,185.67,49807
06/22/2018,1013,185.68,185.76,185.67,185.67,26268
06/22/2018,1014,185.68,185.7,185.58,185.6,35077
06/22/2018,1015,185.59,185.66,185.55,185.56,30422
06/22/2018,1016,185.57,185.58,185.5,185.51,26732
06/22/2018,1017,185.51,185.61,185.51,185.59,33247
06/22/2018,1018,185.58,185.59,185.44,185.55,42320
06/22/2018,1019,185.55,185.59,185.51,185.53,33584
06/22/2018,1020,185.54,185.54,185.37,185.38,46993
06/22/2018,1021,185.38,185.39,185.28,185.36,54430
06/22/2018,1022,185.36,185.42,185.33,185.34,24509
06/22/2018,1023,185.34,185.39,185.27,185.3,38502
06/22/2018,1024,185.3,185.32,185.23,185.25,49830
06/22/2018,1025,185.26,185.27,185.06,185.1,133560
06/22/2018,1026,185.09,185.3,185.08,185.21,36405
06/22/2018,1027,185.22,185.22,184.97,185.13,115393
06/22/2018,1028,185.12,185.18,185.05,185.05,45984
06/22/2018,1029,185.05,185.16,185.03,185.09,59037
06/22/2018,1030,185.1,185.1,184.99,185.07,41339
06/22/2018,1031,185.07,185.08,184.83,184.89,76781
06/22/2018,1032,184.89,185.02,184.86,184.9,49935
06/22/2018,1033,184.91,185,184.9,185,25634
06/22/2018,1034,185.01,185.16,184.9,185.13,68905
06/22/2018,1035,185.13,185.2,184.98,184.98,44644
06/22/2018,1036,185,185.25,185,185.1,42280
06/22/2018,1037,185.1,185.17,185.07,185.1,19756
06/22/2018,1038,185.11,185.12,184.92,184.98,35517
06/22/2018,1039,184.98,185.02,184.82,184.84,42364
06/22/2018,1040,184.84,185.04,184.83,184.98,60238
06/22/2018,1041,184.98,185.06,184.93,185.04,28104
06/22/2018,1042,185.03,185.1,184.93,185.02,34207
06/22/2018,1043,185.03,185.08,184.99,185.03,21311
06/22/2018,1044,185.05,185.09,184.99,185.06,35631
06/22/2018,1045,185.07,185.23,185.07,185.23,53293
06/22/2018,1046,185.22,185.26,185.15,185.18,27574
06/22/2018,1047,185.17,185.19,185.01,185.11,44621
06/22/2018,1048,185.1,185.22,185.09,185.17,33974
06/22/2018,1049,185.17,185.28,185.12,185.27,27486
06/22/2018,1050,185.26,185.36,185.21,185.35,40653
06/22/2018,1051,185.34,185.53,185.34,185.51,60184
06/22/2018,1052,185.49,185.51,185.37,185.41,23345
06/22/2018,1053,185.41,185.42,185.28,185.29,27326
06/22/2018,1054,185.3,185.45,185.3,185.39,31119
06/22/2018,1055,185.38,185.48,185.34,185.47,19889
06/22/2018,1056,185.47,185.48,185.42,185.47,23686
06/22/2018,1057,185.48,185.48,185.4,185.48,39044
06/22/2018,1058,185.48,185.6,185.46,185.56,58071
06/22/2018,1059,185.56,185.68,185.56,185.66,39452
06/22/2018,1100,185.65,185.71,185.62,185.68,38935
06/22/2018,1101,185.68,185.72,185.64,185.65,21404
06/22/2018,1102,185.65,185.67,185.59,185.6,24864
06/22/2018,1103,185.6,185.62,185.51,185.52,31768
06/22/2018,1104,185.52,185.56,185.5,185.5,31784
06/22/2018,1105,185.51,185.52,185.35,185.41,48528
06/22/2018,1106,185.41,185.45,185.35,185.38,14429
06/22/2018,1107,185.37,185.49,185.36,185.49,36011
06/22/2018,1108,185.5,185.54,185.46,185.53,30248
06/22/2018,1109,185.53,185.53,185.39,185.4,40178
06/22/2018,1110,185.4,185.46,185.32,185.33,22790
06/22/2018,1111,185.34,185.38,185.32,185.33,13772
06/22/2018,1112,185.34,185.48,185.34,185.48,12293
06/22/2018,1113,185.48,185.48,185.35,185.38,23017
06/22/2018,1114,185.37,185.39,185.32,185.37,12902
06/22/2018,1115,185.37,185.37,185.33,185.33,11319
06/22/2018,1116,185.34,185.37,185.3,185.34,18670
06/22/2018,1117,185.34,185.37,185.31,185.35,15261
06/22/2018,1118,185.34,185.36,185.28,185.29,17952
06/22/2018,1119,185.29,185.4,185.28,185.4,23298
06/22/2018,1120,185.4,185.43,185.37,185.4,21520
06/22/2018,1121,185.41,185.48,185.41,185.43,20540
06/22/2018,1122,185.42,185.42,185.36,185.4,11160
06/22/2018,1123,185.4,185.44,185.34,185.38,21509
06/22/2018,1124,185.39,185.39,185.17,185.18,35028
06/22/2018,1125,185.18,185.27,185.17,185.26,27148
06/22/2018,1126,185.26,185.3,185.22,185.29,17606
06/22/2018,1127,185.3,185.39,185.3,185.38,20527
06/22/2018,1128,185.39,185.46,185.37,185.41,28355
06/22/2018,1129,185.42,185.44,185.37,185.4,91165
06/22/2018,1130,185.4,185.44,185.34,185.34,23491
06/22/2018,1131,185.34,185.34,185.23,185.29,27563
06/22/2018,1132,185.32,185.37,185.31,185.32,16889
06/22/2018,1133,185.31,185.4,185.29,185.34,70091
06/22/2018,1134,185.32,185.33,185.27,185.32,19448
06/22/2018,1135,185.32,185.5,185.3,185.48,39607
06/22/2018,1136,185.45,185.5,185.44,185.44,27866
06/22/2018,1137,185.43,185.45,185.37,185.41,117999
06/22/2018,1138,185.41,185.44,185.4,185.42,9571
06/22/2018,1139,185.42,185.48,185.42,185.45,10669
06/22/2018,1140,185.44,185.44,185.33,185.4,15532
06/22/2018,1141,185.41,185.45,185.39,185.44,21038
06/22/2018,1142,185.44,185.48,185.41,185.43,11328
06/22/2018,1143,185.43,185.52,185.43,185.48,29557
06/22/2018,1144,185.49,185.54,185.46,185.54,12735
06/22/2018,1145,185.55,185.55,185.5,185.5,28057
06/22/2018,1146,185.5,185.56,185.5,185.56,27072
06/22/2018,1147,185.55,185.56,185.5,185.52,34986
06/22/2018,1148,185.51,185.52,185.48,185.49,15862
06/22/2018,1149,185.5,185.54,185.43,185.44,29285
06/22/2018,1150,185.45,185.47,185.39,185.41,26628
06/22/2018,1151,185.41,185.44,185.38,185.4,14900
06/22/2018,1152,185.4,185.4,185.35,185.38,20676
06/22/2018,1153,185.39,185.39,185.31,185.31,16656
06/22/2018,1154,185.32,185.36,185.32,185.35,15697
06/22/2018,1155,185.35,185.36,185.3,185.3,11438
06/22/2018,1156,185.3,185.32,185.26,185.3,16372
06/22/2018,1157,185.31,185.34,185.28,185.31,17423
06/22/2018,1158,185.3,185.31,185.27,185.27,19678
06/22/2018,1159,185.28,185.3,185.25,185.26,28056
06/22/2018,1200,185.27,185.29,185.2,185.21,31283
06/22/2018,1201,185.21,185.23,185.14,185.16,43118
06/22/2018,1202,185.16,185.17,185.08,185.12,36074
06/22/2018,1203,185.11,185.16,185.09,185.15,28327
06/22/2018,1204,185.16,185.26,185.16,185.26,22482
06/22/2018,1205,185.26,185.27,185.21,185.27,19906
06/22/2018,1206,185.27,185.29,185.23,185.29,15108
06/22/2018,1207,185.29,185.29,185.25,185.28,13184
06/22/2018,1208,185.28,185.28,185.25,185.26,9628
06/22/2018,1209,185.27,185.29,185.26,185.28,31186
06/22/2018,1210,185.29,185.35,185.29,185.34,16482
06/22/2018,1211,185.33,185.4,185.33,185.4,26521
06/22/2018,1212,185.39,185.4,185.38,185.39,21525
06/22/2018,1213,185.4,185.41,185.36,185.39,14094
06/22/2018,1214,185.4,185.45,185.4,185.44,20064
06/22/2018,1215,185.43,185.44,185.4,185.42,15399
06/22/2018,1216,185.42,185.49,185.4,185.4,39712
06/22/2018,1217,185.4,185.4,185.33,185.36,26212
06/22/2018,1218,185.35,185.37,185.32,185.33,27159
06/22/2018,1219,185.33,185.36,185.32,185.33,10157
06/22/2018,1220,185.33,185.33,185.24,185.25,17035
06/22/2018,1221,185.26,185.27,185.23,185.26,16314
06/22/2018,1222,185.25,185.3,185.24,185.29,10058
06/22/2018,1223,185.29,185.35,185.28,185.33,8602
06/22/2018,1224,185.32,185.32,185.26,185.27,10390
06/22/2018,1225,185.26,185.31,185.23,185.29,13850
06/22/2018,1226,185.29,185.35,185.28,185.34,10846
06/22/2018,1227,185.34,185.42,185.34,185.42,14812
06/22/2018,1228,185.43,185.43,185.37,185.4,16395
06/22/2018,1229,185.4,185.41,185.37,185.41,14763
06/22/2018,1230,185.4,185.45,185.38,185.39,25498
06/22/2018,1231,185.38,185.39,185.31,185.31,15493
06/22/2018,1232,185.32,185.42,185.32,185.41,25788
06/22/2018,1233,185.42,185.45,185.42,185.44,9422
06/22/2018,1234,185.43,185.45,185.4,185.44,19199
06/22/2018,1235,185.45,185.46,185.42,185.43,12940
06/22/2018,1236,185.43,185.47,185.42,185.46,10551
06/22/2018,1237,185.45,185.47,185.44,185.45,13244
06/22/2018,1238,185.45,185.49,185.45,185.48,13096
06/22/2018,1239,185.48,185.49,185.46,185.48,10846
06/22/2018,1240,185.49,185.51,185.47,185.51,18122
06/22/2018,1241,185.5,185.54,185.5,185.53,16068
06/22/2018,1242,185.52,185.58,185.51,185.58,23731
06/22/2018,1243,185.58,185.6,185.58,185.59,15182
06/22/2018,1244,185.59,185.63,185.58,185.6,27247
06/22/2018,1245,185.6,185.6,185.55,185.55,12474
06/22/2018,1246,185.55,185.59,185.54,185.58,14830
06/22/2018,1247,185.58,185.59,185.55,185.59,14952
06/22/2018,1248,185.58,185.59,185.54,185.57,13756
06/22/2018,1249,185.57,185.61,185.56,185.58,9072
06/22/2018,1250,185.58,185.62,185.57,185.62,10665
06/22/2018,1251,185.62,185.64,185.62,185.63,9333
06/22/2018,1252,185.63,185.67,185.62,185.66,18410
06/22/2018,1253,185.67,185.7,185.64,185.65,29783
06/22/2018,1254,185.65,185.65,185.57,185.58,27921
06/22/2018,1255,185.58,185.6,185.54,185.55,20469
06/22/2018,1256,185.54,185.63,185.54,185.62,11724
06/22/2018,1257,185.62,185.63,185.59,185.6,7892
06/22/2018,1258,185.61,185.65,185.6,185.64,17059
06/22/2018,1259,185.63,185.69,185.63,185.68,9497
06/22/2018,1300,185.68,185.73,185.66,185.73,13290
06/22/2018,1301,185.71,185.78,185.71,185.77,16976
06/22/2018,1302,185.76,185.82,185.76,185.81,30373
06/22/2018,1303,185.8,185.83,185.8,185.83,23713
06/22/2018,1304,185.82,185.86,185.82,185.83,24145
06/22/2018,1305,185.83,185.94,185.82,185.9,40632
06/22/2018,1306,185.91,185.95,185.91,185.91,15201
06/22/2018,1307,185.9,185.94,185.9,185.94,11442
06/22/2018,1308,185.94,185.94,185.9,185.92,14230
06/22/2018,1309,185.92,185.96,185.91,185.92,19054
06/22/2018,1310,185.92,185.94,185.91,185.93,25550
06/22/2018,1311,185.93,185.95,185.84,185.85,47890
06/22/2018,1312,185.85,185.87,185.8,185.82,37757
06/22/2018,1313,185.83,185.84,185.79,185.79,30661
06/22/2018,1314,185.78,185.79,185.75,185.77,24033
06/22/2018,1315,185.77,185.79,185.76,185.77,17576
06/22/2018,1316,185.78,185.78,185.75,185.76,15302
06/22/2018,1317,185.76,185.77,185.74,185.76,19721
06/22/2018,1318,185.76,185.76,185.7,185.7,13416
06/22/2018,1319,185.7,185.71,185.62,185.64,40481
06/22/2018,1320,185.63,185.64,185.58,185.59,21243
06/22/2018,1321,185.61,185.68,185.61,185.66,40055
06/22/2018,1322,185.67,185.76,185.67,185.71,23977
06/22/2018,1323,185.71,185.72,185.67,185.68,14109
06/22/2018,1324,185.69,185.71,185.66,185.7,16044
06/22/2018,1325,185.69,185.73,185.68,185.72,9223
06/22/2018,1326,185.73,185.77,185.73,185.75,30345
06/22/2018,1327,185.75,185.77,185.72,185.76,16415
06/22/2018,1328,185.75,185.8,185.75,185.79,26763
06/22/2018,1329,185.79,185.79,185.75,185.76,15791
06/22/2018,1330,185.77,185.79,185.66,185.7,37695
06/22/2018,1331,185.69,185.69,185.61,185.63,33397
06/22/2018,1332,185.62,185.63,185.59,185.63,16944
06/22/2018,1333,185.62,185.65,185.61,185.61,10179
06/22/2018,1334,185.62,185.64,185.59,185.62,17614
06/22/2018,1335,185.62,185.67,185.61,185.63,9767
06/22/2018,1336,185.63,185.66,185.62,185.66,19759
06/22/2018,1337,185.65,185.65,185.6,185.64,28911
06/22/2018,1338,185.65,185.74,185.65,185.72,26863
06/22/2018,1339,185.72,185.79,185.72,185.79,21178
06/22/2018,1340,185.79,185.81,185.77,185.8,19690
06/22/2018,1341,185.8,185.85,185.8,185.84,23860
06/22/2018,1342,185.84,185.87,185.82,185.86,10168
06/22/2018,1343,185.85,185.87,185.85,185.85,6555
06/22/2018,1344,185.85,185.86,185.77,185.8,53358
06/22/2018,1345,185.79,185.8,185.73,185.76,19716
06/22/2018,1346,185.76,185.77,185.74,185.77,14092
06/22/2018,1347,185.78,185.81,185.75,185.75,7460
06/22/2018,1348,185.75,185.76,185.7,185.71,35391
06/22/2018,1349,185.7,185.72,185.66,185.67,29811
06/22/2018,1350,185.67,185.73,185.67,185.71,17668
06/22/2018,1351,185.72,185.73,185.7,185.71,14260
06/22/2018,1352,185.72,185.76,185.72,185.72,7718
06/22/2018,1353,185.71,185.72,185.7,185.72,13771
06/22/2018,1354,185.73,185.77,185.73,185.75,15681
06/22/2018,1355,185.76,185.84,185.76,185.82,14279
06/22/2018,1356,185.82,185.83,185.78,185.83,13385
06/22/2018,1357,185.82,185.88,185.81,185.84,25008
06/22/2018,1358,185.85,185.85,185.76,185.78,20771
06/22/2018,1359,185.77,185.8,185.75,185.78,25999
06/22/2018,1400,185.78,185.8,185.76,185.77,20245
06/22/2018,1401,185.77,185.79,185.76,185.77,15393
06/22/2018,1402,185.76,185.78,185.75,185.77,8421
06/22/2018,1403,185.78,185.81,185.77,185.78,7997
06/22/2018,1404,185.78,185.82,185.78,185.81,9934
06/22/2018,1405,185.81,185.81,185.69,185.69,24494
06/22/2018,1406,185.69,185.7,185.62,185.62,26159
06/22/2018,1407,185.62,185.67,185.61,185.66,21524
06/22/2018,1408,185.65,185.68,185.64,185.66,21270
06/22/2018,1409,185.66,185.66,185.61,185.66,23176
06/22/2018,1410,185.67,185.69,185.65,185.66,11440
06/22/2018,1411,185.66,185.67,185.63,185.64,18886
06/22/2018,1412,185.64,185.64,185.6,185.62,19506
06/22/2018,1413,185.63,185.65,185.62,185.65,8353
06/22/2018,1414,185.65,185.66,185.6,185.6,9085
06/22/2018,1415,185.6,185.62,185.58,185.59,34153
06/22/2018,1416,185.57,185.58,185.54,185.55,20784
06/22/2018,1417,185.56,185.57,185.54,185.55,14395
06/22/2018,1418,185.56,185.56,185.53,185.56,11842
06/22/2018,1419,185.56,185.57,185.55,185.55,10228
06/22/2018,1420,185.55,185.56,185.51,185.56,18683
06/22/2018,1421,185.56,185.58,185.55,185.56,8453
06/22/2018,1422,185.55,185.58,185.53,185.53,15883
06/22/2018,1423,185.54,185.54,185.48,185.51,21397
06/22/2018,1424,185.51,185.51,185.46,185.51,25455
06/22/2018,1425,185.52,185.56,185.52,185.54,10740
06/22/2018,1426,185.55,185.6,185.55,185.58,15767
06/22/2018,1427,185.57,185.6,185.55,185.59,16319
06/22/2018,1428,185.59,185.64,185.56,185.62,22568
06/22/2018,1429,185.61,185.63,185.59,185.63,13176
06/22/2018,1430,185.63,185.65,185.61,185.62,16045
06/22/2018,1431,185.63,185.63,185.61,185.62,12516
06/22/2018,1432,185.63,185.63,185.55,185.55,35910
06/22/2018,1433,185.55,185.56,185.49,185.49,14712
06/22/2018,1434,185.5,185.53,185.48,185.51,20012
06/22/2018,1435,185.52,185.58,185.52,185.56,28807
06/22/2018,1436,185.56,185.66,185.56,185.65,15429
06/22/2018,1437,185.64,185.72,185.63,185.7,14675
06/22/2018,1438,185.69,185.72,185.65,185.69,14386
06/22/2018,1439,185.69,185.71,185.67,185.67,11881
06/22/2018,1440,185.66,185.71,185.66,185.7,44382
06/22/2018,1441,185.7,185.71,185.68,185.7,17202
06/22/2018,1442,185.7,185.7,185.65,185.66,17592
06/22/2018,1443,185.66,185.73,185.64,185.72,30459
06/22/2018,1444,185.72,185.75,185.68,185.73,21645
06/22/2018,1445,185.73,185.73,185.7,185.71,12658
06/22/2018,1446,185.71,185.72,185.7,185.71,10051
06/22/2018,1447,185.72,185.73,185.67,185.67,12598
06/22/2018,1448,185.68,185.83,185.68,185.83,48653
06/22/2018,1449,185.83,185.87,185.77,185.83,48900
06/22/2018,1450,185.84,185.85,185.78,185.82,24088
06/22/2018,1451,185.82,185.86,185.76,185.77,14658
06/22/2018,1452,185.76,185.82,185.76,185.81,14583
06/22/2018,1453,185.8,185.82,185.77,185.77,9062
06/22/2018,1454,185.78,185.79,185.76,185.76,9398
06/22/2018,1455,185.76,185.76,185.73,185.75,9929
06/22/2018,1456,185.74,185.76,185.72,185.74,8885
06/22/2018,1457,185.74,185.75,185.68,185.73,11895
06/22/2018,1458,185.74,185.79,185.74,185.77,10265
06/22/2018,1459,185.76,185.78,185.73,185.78,10540
06/22/2018,1500,185.78,185.8,185.7,185.7,15412
06/22/2018,1501,185.7,185.73,185.68,185.69,10998
06/22/2018,1502,185.7,185.76,185.68,185.75,13228
06/22/2018,1503,185.74,185.75,185.69,185.7,9818
06/22/2018,1504,185.69,185.71,185.68,185.69,21134
06/22/2018,1505,185.7,185.72,185.64,185.66,13634
06/22/2018,1506,185.67,185.7,185.67,185.69,15282
06/22/2018,1507,185.69,185.78,185.68,185.77,14610
06/22/2018,1508,185.78,185.79,185.75,185.79,14016
06/22/2018,1509,185.78,185.84,185.76,185.82,18352
06/22/2018,1510,185.81,185.81,185.74,185.78,15108
06/22/2018,1511,185.78,185.81,185.75,185.81,16415
06/22/2018,1512,185.81,185.83,185.76,185.79,16660
